1691827427.1244202,1691827427121418,0.09716796875,0.0439453125,0.96044921875
1691827427.1486447,1691827427146652,0.09130859375,0.06396484375,0.96142578125
1691827427.1628778,1691827427160871,0.09521484375,0.07080078125,0.96142578125
1691827427.184301,1691827427182305,0.0859375,0.06591796875,0.96484375
1691827427.2067285,1691827427204734,0.08837890625,0.05322265625,0.95947265625
1691827427.221333,1691827427219550,0.0947265625,0.0341796875,0.9541015625
1691827427.276334,1691827427273333,0.08837890625,0.04833984375,0.95263671875
1691827427.2773404,1691827427275334,0.09716796875,0.06591796875,0.96142578125
1691827427.3063822,1691827427304380,0.09423828125,0.0712890625,0.95556640625
1691827427.308381,1691827427305388,0.08935546875,0.076171875,0.95556640625
1691827427.3193848,1691827427316383,0.08984375,0.08251953125,0.95166015625
1691827427.341415,1691827427339414,0.087890625,0.07958984375,0.9619140625
1691827427.3604195,1691827427358412,0.08984375,0.07177734375,0.95654296875
1691827427.4014146,1691827427399418,0.0908203125,0.072265625,0.95556640625
1691827427.411427,1691827427409429,0.0986328125,0.0673828125,0.9580078125
1691827427.417429,1691827427415428,0.10009765625,0.08447265625,0.947265625
1691827427.4391997,1691827427437193,0.1630859375,0.18310546875,0.73291015625
1691827427.4617755,1691827427460225,-0.4140625,-0.087890625,0.66943359375
1691827427.4867823,1691827427483781,0.56640625,0.1875,1.18994140625
1691827427.5087876,1691827427505794,-0.36083984375,-0.06494140625,0.2197265625
1691827427.5237918,1691827427520790,-0.06396484375,-0.04296875,1.21630859375
1691827427.5467343,1691827427543734,0.65576171875,0.18896484375,1.5107421875
1691827427.5603173,1691827427558322,-0.20068359375,0.00927734375,0.27880859375
1691827427.5840142,1691827427581025,-0.1435546875,-0.05517578125,1.12646484375
1691827427.6140127,1691827427611011,0.6416015625,0.18896484375,1.4189453125
1691827427.6200144,1691827427618012,-0.35888671875,-0.029296875,0.232421875
1691827427.6440196,1691827427641018,-0.37255859375,-0.0126953125,0.84033203125
1691827427.6670256,1691827427664023,0.10791015625,0.12158203125,0.90869140625
1691827427.6800284,1691827427678027,0.06689453125,0.083984375,0.95263671875
1691827427.7040336,1691827427701033,0.08984375,0.091796875,0.9609375
1691827427.7320423,1691827427730042,0.09130859375,0.0791015625,0.95556640625
1691827427.7470462,1691827427745043,0.09326171875,0.06494140625,0.95458984375
1691827427.7640479,1691827427761052,0.08935546875,0.056640625,0.95947265625
1691827427.7880535,1691827427784052,0.09765625,0.06005859375,0.9541015625
1691827427.814059,1691827427812058,0.09619140625,0.05419921875,0.96630859375
1691827427.8300622,1691827427827063,0.08447265625,0.0458984375,0.9638671875
1691827427.8460677,1691827427844066,0.09912109375,0.0400390625,0.95751953125
1691827427.8670707,1691827427865069,0.10302734375,0.03857421875,0.95947265625
1691827427.8830736,1691827427881074,0.099609375,0.0263671875,0.95947265625
1691827427.9060965,1691827427904087,0.09912109375,0.01806640625,0.95947265625
1691827427.9270859,1691827427925099,0.1064453125,0.021484375,0.9599609375
1691827427.951089,1691827427949104,0.1015625,0.0341796875,0.9619140625
1691827427.967095,1691827427964101,0.08935546875,0.05126953125,0.958984375
1691827427.9870996,1691827427985098,0.08984375,0.05126953125,0.9619140625
1691827428.0091064,1691827428007115,0.09765625,0.04736328125,0.96435546875
1691827428.0261085,1691827428024108,0.09716796875,0.072265625,0.96044921875
1691827428.0461133,1691827428045112,0.08544921875,0.06005859375,0.955078125
1691827428.063447,1691827428061446,0.0849609375,0.0517578125,0.9599609375
1691827428.0865452,1691827428083534,0.10205078125,0.04443359375,0.955078125
1691827428.1065562,1691827428104555,0.08984375,0.04248046875,0.97021484375
1691827428.1245599,1691827428121554,0.08056640625,0.0380859375,0.98486328125
1691827428.1455657,1691827428143558,0.0615234375,0.01953125,0.97265625
